begin_node_id,end_node_id,datetime,travel_time,num_trips
42435671,42432700,2011-12-16 09:00:00,20.3496,591
42435671,42432700,2011-12-16 08:00:00,16.5399,655
42435671,42432700,2011-12-16 07:00:00,11.9157,656
42435671,42432700,2011-12-16 06:00:00,9.93853,299
42435671,42432700,2011-12-16 05:00:00,7.05248,250
42435671,42432700,2011-12-16 04:00:00,8.87302,260
42435671,42432700,2011-12-16 03:00:00,8.7273,301
42435671,42432700,2011-12-16 02:00:00,9.30037,476
42435671,42432700,2011-12-16 01:00:00,9.30457,646
42435671,42432700,2011-12-16 00:00:00,10.5566,756
42435671,42432700,2011-12-15 23:00:00,11.3731,284
42435671,42432700,2011-12-15 22:00:00,16.7284,291
42435671,42432700,2011-12-15 21:00:00,18.2093,373
42435671,42432700,2011-12-15 20:00:00,20.3617,346
42435671,42432700,2011-12-15 19:00:00,33.3673,226
42435671,42432700,2011-12-15 18:00:00,33.6202,168
42435671,42432700,2011-12-15 17:00:00,37.2841,102
42435671,42432700,2011-12-15 16:00:00,21.2152,362
42435671,42432700,2011-12-15 15:00:00,21.8299,426
42435671,42432700,2011-12-15 14:00:00,26.8882,535
42435671,42432700,2011-12-15 13:00:00,23.9539,257
42435671,42432700,2011-12-15 12:00:00,17.2356,403
42435671,42432700,2011-12-15 11:00:00,17.3988,535
42435671,42432700,2011-12-15 10:00:00,24.9451,524
42435671,42432700,2011-12-15 09:00:00,19.0703,636
42435671,42432700,2011-12-15 08:00:00,19.3193,749
42435671,42432700,2011-12-15 07:00:00,13.0049,1020
42435671,42432700,2011-12-15 06:00:00,9.16035,770
42435671,42432700,2011-12-15 05:00:00,10.0164,175
42435671,42432700,2011-12-15 04:00:00,6.09175,131
42435671,42432700,2011-12-15 03:00:00,8.94908,129
42435671,42432700,2011-12-15 02:00:00,6.57377,330
42435671,42432700,2011-12-15 01:00:00,9.71121,386
42435671,42432700,2011-12-15 00:00:00,11.1071,301
42435671,42432700,2011-12-14 23:00:00,9.36444,1044
42435671,42432700,2011-12-14 22:00:00,12.2114,557
42435671,42432700,2011-12-14 21:00:00,19.5896,384
42435671,42432700,2011-12-14 20:00:00,83.0058,53
42435671,42432700,2011-12-14 19:00:00,23.5926,417
42435671,42432700,2011-12-14 18:00:00,26.7144,331
42435671,42432700,2011-12-14 17:00:00,25.9403,212
42435671,42432700,2011-12-14 16:00:00,35.2877,417
42435671,42432700,2011-12-14 15:00:00,16.4613,367
42435671,42432700,2011-12-14 14:00:00,18.2784,313
42435671,42432700,2011-12-14 13:00:00,18.0362,502
42435671,42432700,2011-12-14 12:00:00,27.535,493
42435671,42432700,2011-12-14 11:00:00,21.1837,470
42435671,42432700,2011-12-14 10:00:00,16.111,429
42435671,42432700,2011-12-14 09:00:00,16.309,648
42435671,42432700,2011-12-14 08:00:00,16.1892,654
42435671,42432700,2011-12-14 07:00:00,13.3785,1029
42435671,42432700,2011-12-14 06:00:00,9.64502,791
42435671,42432700,2011-12-14 05:00:00,10.0756,176
42435671,42432700,2011-12-14 04:00:00,3.54049,101
42435671,42432700,2011-12-14 03:00:00,10.6181,68
42435671,42432700,2011-12-14 02:00:00,8.89746,283
42435671,42432700,2011-12-14 01:00:00,5.40214,474
42435671,42432700,2011-12-14 00:00:00,10.7561,200
42435671,42432700,2011-12-13 23:00:00,10.917,683
42435671,42432700,2011-12-13 22:00:00,11.7243,471
42435671,42432700,2011-12-13 21:00:00,20.6962,500
42435671,42432700,2011-12-13 20:00:00,13.993,596
42435671,42432700,2011-12-13 19:00:00,16.6499,556
42435671,42432700,2011-12-13 18:00:00,26.2889,389
42435671,42432700,2011-12-13 17:00:00,22.0791,379
42435671,42432700,2011-12-13 16:00:00,15.1419,346
42435671,42432700,2011-12-13 15:00:00,15.7012,664
42435671,42432700,2011-12-13 14:00:00,17.5902,428
42435671,42432700,2011-12-13 13:00:00,18.9963,447
42435671,42432700,2011-12-13 12:00:00,22.1921,403
42435671,42432700,2011-12-13 11:00:00,24.572,403
42435671,42432700,2011-12-13 10:00:00,19.3281,400
42435671,42432700,2011-12-13 09:00:00,18.0341,681
42435671,42432700,2011-12-13 08:00:00,15.012,953
42435671,42432700,2011-12-13 07:00:00,8.53602,1146
